ID,Headline,Category,Label
246,Uk-based nurses to be quizzed after their children's nanny was found beheaded in the Philippines where she had travelled to visit family in December,news,2.6666666666666665
247,"Chef Unveils 'heart attack' Christmas pudding containing 24 kg of fruit, 4 loaves of bread, 40 eggs, 2 bottles of rum and 200,000 calories... that weighs eight stone",food,4.0
248,Police search Indian guru's camp for explosives after bloody stand-off with thousands of his followers led to his arrest,news,2.3333333333333335
249,"Foie Gras on Mont Blanc, roast conch in St Lucia and Szechuan Cuisine a hundred feet above the ground: ten of the world's most amazing restaurants with stunning views",food,4.0
250,Is Elon Musk about to unveil an electric sports car? Tesla gears up to reveal its'd' vehicle today-and it could rival a bugatti,sciencetech,3.6666666666666665
251,"Believe it or not, this lot could have beaten the Nazis and Hitler knew it-that's why he didn't invade",books,4.666666666666667
252,"Viagra increases the risk of skin cancer: men who used the drug were 84 % more likely to get melanoma, study claims",health,4.0
253,The coolest music in the world: listen to Siberian ice drummers use frozen Lake Baikal as an incredible musical instrument,news,4.333333333333333
254,Retired truck driver left unable to walk after being hit by a dormant infection 20 years after swallowing sea water during great barrier reef swim,health,2.3333333333333335
255,"Soldier buys Bosnian boy new £ 100,000 face after being moved by his terrible facial deformities",health,3.0
256,Cannabis users 'have lungs of 80-year-olds': doctors warn people are turning up at A&e with new form of emphysema after using drug for less than ten years,health,3.3333333333333335
257,"Gin and tonic for Baileys, Clementines for Orange Juice and French dressing for balsamic vinegar: 20 surprising sugar swaps that could help you lose weight",food,4.0
258,Thierry Henry takes up coaching role with arsenal youth team... could the gunners legend be in line to replace Arsene Wenger?,football,2.6666666666666665
259,Keep the summer alive: chrysanthemums will bring bright colour to your plot until Christmas,gardening,3.0
260,Great firewall of China: World's first hack-proof computer network being built to stop eavesdroppers snooping on state secrets,sciencetech,3.6666666666666665
261,'Blueberries' on Mars! stunning images of the red planet taken by spirit and opportunity rovers are revealed in a new exhibition,sciencetech,3.6666666666666665
262,"Radamel Falcao will be a success at Manchester United, says Faustino Asprilla",football,2.3333333333333335
263,Is dark matter lighter than we thought? new particle could explain why the universe's greatest mystery remains unsolved,sciencetech,3.0
264,Couple to sail around the world with their toddler on board-but claim it's no more dangerous than the school run,travel,2.0
265,"The £ 200,000-a-year 'care tax' paid by families of dementia sufferers: relatives forced to 'break the bank' to pay for extra help",health,3.3333333333333335
266,Alex Goode supports new concussion rules saying jibes about 'being soft' are better than players being confined to a wheelchair,concussion,2.6666666666666665
267,50 shades of grey hair: ladies of a rural Wi publish their own ( decidedly raunchy ) alternative to best-seller... and it's ruffled quite a few feathers,femail,3.0
268,I' M the new king of the Swingers! Baby gorilla shows off as he does the splits and hangs upside down in front of tourists,news,4.5
269,More than a quarter of London's vagrants are from Eastern Europe: figures revealed by official report showing England's rough sleepers up by a third in three years,news,3.0
270,Neanderthals may have been wiped out due to interbreeding and not because of a lack of intelligence,sciencetech,2.6666666666666665
271,Newcastle United Train the day after beating Manchester City in Capital one cup... with Liverpool next on Alan Pardew's list,football,2.6666666666666665
272,'It was the perfect break... and i slept right through it': exhausted Itv Star Charlotte Hawkins checks into London's Corinthia Hotel New sumptuous sleep retreat,travel,3.0
273,"Lonely cancer patients are more likely to skip and refuse treatment, charity warns",health,2.0
274,Will it take off? adventure company lets holidaymakers explore Corsica coast from both the water and the air... in a flying boat,travel,3.3333333333333335
275,Teenager nearly killed by a dose of ibuprofen is dealt a second blow as doctors reveal he's going blind,health,2.3333333333333335
276,New picture emerges of British jihadist Sally Jones with partner and new-born baby taken ten years before she joined Isis,news,2.6666666666666665
277,Hit for six by spectacular Sri Lanka: Cricket Legend Ian Botham takes his grandchildren to the island country with an enormous soul,travel,3.3333333333333335
278,"Pasta, pizza and ponies in pretty Puglia: a family-sized feast, with olives galore",travel,3.0
279,Martin Paterson to swap for Huddersfield for Orlando... to link up with Brazil Star Kaka,football,2.3333333333333335
280,Here's looking at you: Moon Shadow gives Jupiter a giant staring eye,sciencetech,4.0
281,Scott Mitchell holds his nerve to land Bdo World championship with thrilling 7-6 final victory over Martin Adams,othersports,3.6666666666666665
282,Battle of the tennis wags! Kim Sears and Ester Satorova's off-court rivalry as they shout and scream as Andy Murray beats Tomas Berdych at the Australian open,femail,3.3333333333333335
283,Roy Hodgson claims he only swore to make a point after England's win over Norway,football,2.0
284,"Holidaymakers in limbo as France faces six-day air traffic strike, leaving 50 % of flights cancelled ( but the trains are finally functioning again )",travel,2.0
285,"To be a happy chap, see your pals twice a week: men's wellbeing depends on meeting up with friends and 'doing stuff'",health,3.0
286,"In search of an adventure: trekking into the humidity of the Colombian jungle on a hunt for the 1,200-year-old ruins of the 'lost city'",travel,4.0
287,Phil Taylor blames missed doubles after defeat to Gary Anderson in Pdc World Darts Championship final at Alexandra Palace,othersports,2.6666666666666665
288,Just how large is a large soda? how Mcdonald's Cup sizes vary across the globe-with the biggest in the U.s. at 30 oz,femail,4.0
289,Hot stuff! The Brighton Chilli Burger diners have to sign a disclaimer before eating,travel,4.0
290,"Neil Alexander lands major blow on rangers as former former goalkeeper wins £ 80,000 claim against club for breach of contract",football,2.3333333333333335
291,Is Facebook about to add video to its Instagram app? rumours suggest it's looking to rival vine by letting users record and share clips,sciencetech,2.6666666666666665
292,"Revealed, the 138 Australian species which face extinction-including the hairy-nosed wombat",news,2.6666666666666665
293,From Britney's Beef Wellington at Gordon Ramsay to Celine Dion's favourite spa: how to live like a celebrity in Las Vegas,travel,3.0
294,Blackberry's bizarre passport phone goes on sale on Wednesday-and the square device will set you back $ 599,sciencetech,2.6666666666666665
295,Nokia tries to steal Apple's thunder by releasing its first ever Lumia 2520 tablet,sciencetech,3.0
296,Watch movies on your bedroom ceiling and project recipes onto your kitchen worktops with beam the smart light bulb,sciencetech,2.6666666666666665
297,'My six-year-old son loves wearing dresses and practicing his fashion walk': a mother's frank account of raising a 'boy who's a girl at heart',femail,3.5
298,"The private jet to Paris that's cheaper than Eurostar and flying Ba ( you even get breakfast, coffee and champagne )",travel,3.0
299,"Would you drive this 'car'? £ 4,000 Elio needs stabilisers to stop it tipping over-and reaches a top speed of 100 mph",sciencetech,3.6666666666666665
300,Facebook set to show your page even after you die: firm reverses policy to 'respect choices a person made in life',sciencetech,3.0
301,Call me Cupid! Brits revealed to be a nation of romantics as a third confess to falling in love at first sight,femail,2.6666666666666665
302,Hiding from the light that nearly killed me: one woman's story about the condition that keeps her living in darkness,books,4.0
303,Obama names Ebola czar with no healthcare experience to take over bungled response to crisis,news,2.3333333333333335
304,"Tourism apartheid': Salzburg under fire for leaflet to Arab visitors telling them to stop haggling over prices, eating on hotel floors and wearing burkas",travel,2.3333333333333335
305,From size 24 to Miss South Texas: how cruel taunts inspired an obese teen to lose 100 lbs and become a pageant queen,femail,3.6666666666666665
